date,county,pm10_ugm3
2020-04-27,Stanislaus,22.0
2020-04-27,Tulare,28.0
2020-04-28,Fresno,32.0
2020-04-28,Kern,27.5
2020-04-28,Kings,43.666666666666664
2020-04-28,Madera,27.0
2020-04-28,San Joaquin,16.0
2020-04-28,Stanislaus,19.0
2020-04-28,Tulare,42.0
2020-04-29,Fresno,33.75
2020-04-29,Kern,33.75
2020-04-29,Kings,53.333333333333336
2020-04-29,Madera,29.0
2020-04-29,San Joaquin,23.0
2020-04-29,Stanislaus,16.0
2020-04-29,Tulare,50.0
2020-04-30,Fresno,27.25
2020-04-30,Kern,40.75
2020-04-30,Kings,47.0
2020-04-30,Madera,30.0
2020-04-30,San Joaquin,15.5
2020-04-30,Stanislaus,16.0
2020-04-30,Tulare,36.0
2020-05-01,Fresno,24.75
2020-05-01,Kern,27.75
2020-05-01,Kings,38.333333333333336
2020-05-01,Madera,26.0
2020-05-01,San Joaquin,22.5
2020-05-01,Stanislaus,20.0
2020-05-01,Tulare,36.0
2020-05-02,Fresno,15.25
2020-05-02,Kern,27.0
2020-05-02,Kings,31.333333333333332
2020-05-02,Madera,16.0
2020-05-02,San Joaquin,12.5
2020-05-02,Stanislaus,11.0
2020-05-02,Tulare,30.0
2020-05-03,Fresno,11.428571428571429
2020-05-03,Kern,21.833333333333332
2020-05-03,Kings,18.0
2020-05-03,Madera,10.0
2020-05-03,Merced,12.0
2020-05-03,San Joaquin,8.666666666666666
2020-05-03,Stanislaus,10.5
2020-05-03,Tulare,18.0
2020-05-04,Fresno,26.75
2020-05-04,Kern,23.0
2020-05-04,Kings,38.0
2020-05-04,Madera,25.0
2020-05-04,San Joaquin,21.0
2020-05-04,Stanislaus,19.0
2020-05-04,Tulare,31.0
2020-05-05,Fresno,27.0
2020-05-05,Kern,29.25
2020-05-05,Kings,47.5
2020-05-05,Madera,29.0
2020-05-05,San Joaquin,24.5
2020-05-05,Stanislaus,18.0
2020-05-05,Tulare,46.0
2020-05-06,Fresno,31.5
2020-05-06,Kern,33.25
2020-05-06,Kings,52.0
2020-05-06,Madera,38.0
2020-05-06,San Joaquin,33.5
2020-05-06,Stanislaus,33.0
2020-05-06,Tulare,44.0
2020-05-07,Fresno,42.0
2020-05-07,Kern,35.75
2020-05-07,Kings,54.666666666666664
2020-05-07,Madera,52.0
2020-05-07,San Joaquin,25.5
2020-05-07,Stanislaus,27.0
2020-05-07,Tulare,60.0
2020-05-08,Fresno,45.333333333333336
2020-05-08,Kern,38.75
2020-05-08,Kings,66.0
2020-05-08,Madera,48.0
2020-05-08,San Joaquin,31.5
2020-05-08,Stanislaus,37.0
2020-05-08,Tulare,65.0
2020-05-09,Fresno,44.666666666666664
2020-05-09,Kern,37.0
2020-05-09,Kings,50.75
2020-05-09,Madera,51.0
2020-05-09,Merced,32.0
2020-05-09,San Joaquin,26.0
2020-05-09,Stanislaus,29.0
2020-05-09,Tulare,52.0
2020-05-10,Fresno,29.666666666666668
2020-05-10,Kern,27.5
2020-05-10,Kings,33.0
2020-05-10,Madera,28.0
2020-05-10,San Joaquin,21.0
2020-05-10,Stanislaus,20.0
2020-05-10,Tulare,35.0
2020-05-11,Fresno,27.0
2020-05-11,Kern,28.75
2020-05-11,Kings,35.666666666666664
2020-05-11,Madera,27.0
2020-05-11,San Joaquin,20.0
2020-05-11,Stanislaus,22.0
2020-05-11,Tulare,41.0
2020-05-12,Fresno,28.0
2020-05-12,Kern,21.25
2020-05-12,Kings,31.666666666666668
2020-05-12,Madera,18.0
2020-05-12,San Joaquin,10.5
2020-05-12,Stanislaus,14.0
2020-05-12,Tulare,34.0
2020-05-13,Fresno,18.0
2020-05-13,Kern,26.0
2020-05-13,Kings,26.0
2020-05-13,Madera,17.0
2020-05-13,San Joaquin,16.5
2020-05-13,Stanislaus,16.0
2020-05-13,Tulare,30.0
2020-05-14,Fresno,18.25
2020-05-14,Kern,31.0
2020-05-14,Kings,37.666666666666664
2020-05-14,Madera,19.0
2020-05-14,San Joaquin,11.5
2020-05-14,Stanislaus,12.0
2020-05-14,Tulare,28.0
2020-05-15,Fresno,18.857142857142858
2020-05-15,Kern,34.142857142857146
2020-05-15,Kings,30.25
2020-05-15,Madera,20.0
2020-05-15,Merced,18.0
2020-05-15,San Joaquin,11.5
2020-05-15,Stanislaus,13.0
2020-05-15,Tulare,29.0
2020-05-16,Fresno,23.0
2020-05-16,Kern,29.0
2020-05-16,Kings,30.5
2020-05-16,Madera,23.0
2020-05-16,San Joaquin,15.0
2020-05-16,Stanislaus,14.0
2020-05-16,Tulare,33.0
2020-05-17,Fresno,20.0
2020-05-17,Kern,21.75
2020-05-17,Kings,23.0
2020-05-17,Madera,11.0
2020-05-17,San Joaquin,8.5
2020-05-17,Stanislaus,11.0
2020-05-17,Tulare,31.0
2020-05-18,Fresno,5.666666666666667
2020-05-18,Kern,7.25
2020-05-18,Kings,14.333333333333334
2020-05-18,Madera,3.0
2020-05-18,San Joaquin,7.0
2020-05-18,Stanislaus,9.0
2020-05-18,Tulare,10.0
2020-05-19,Fresno,9.333333333333334
2020-05-19,Kern,10.75
2020-05-19,Kings,15.0
2020-05-19,Madera,8.0
2020-05-19,San Joaquin,10.5
2020-05-19,Stanislaus,10.0
2020-05-19,Tulare,12.0
2020-05-20,Fresno,13.5
2020-05-20,Kern,16.75
2020-05-20,Kings,22.0
2020-05-20,Madera,12.0
2020-05-20,San Joaquin,14.0
2020-05-20,Stanislaus,14.0
2020-05-20,Tulare,21.0
2020-05-21,Fresno,23.714285714285715
2020-05-21,Kern,25.166666666666668
2020-05-21,Kings,28.0
2020-05-21,Madera,18.0
2020-05-21,Merced,16.0
2020-05-21,San Joaquin,16.666666666666668
2020-05-21,Stanislaus,14.5
2020-05-21,Tulare,30.0
2020-05-22,Fresno,21.0
2020-05-22,Kern,30.0
2020-05-22,Kings,35.666666666666664
2020-05-22,Madera,22.0
2020-05-22,San Joaquin,18.0
2020-05-22,Stanislaus,17.0
2020-05-22,Tulare,36.0
2020-05-23,Fresno,21.0
2020-05-23,Kern,22.25
2020-05-23,Kings,35.333333333333336
2020-05-23,Madera,22.0
2020-05-23,San Joaquin,18.5
2020-05-23,Stanislaus,13.0
2020-05-23,Tulare,28.0
2020-05-24,Fresno,17.25
2020-05-24,Kern,46.75
2020-05-24,Kings,30.666666666666668
2020-05-24,Madera,17.0
2020-05-24,San Joaquin,13.5
2020-05-24,Stanislaus,14.0
2020-05-24,Tulare,29.0
2020-05-25,Fresno,24.75
2020-05-25,Kern,23.25
2020-05-25,Kings,42.0
2020-05-25,Madera,26.0
2020-05-25,San Joaquin,17.333333333333332
2020-05-25,Stanislaus,18.0
2020-05-25,Tulare,40.0
2020-05-26,Fresno,35.75
2020-05-26,Kern,29.0
2020-05-26,Kings,52.333333333333336
2020-05-26,Madera,52.0
2020-05-26,San Joaquin,22.0
2020-05-26,Stanislaus,21.0
2020-05-26,Tulare,50.0
2020-05-27,Fresno,38.42857142857143
2020-05-27,Kern,40.142857142857146
2020-05-27,Kings,48.5
2020-05-27,Madera,36.0
2020-05-27,Merced,33.0
2020-05-27,San Joaquin,22.5
2020-05-27,Stanislaus,22.5
2020-05-27,Tulare,57.0
2020-05-28,Fresno,35.75
2020-05-28,Kern,27.75
2020-05-28,Kings,47.5
2020-05-28,Madera,35.0
2020-05-28,San Joaquin,27.5
2020-05-28,Stanislaus,19.0
2020-05-28,Tulare,61.0
2020-05-29,Fresno,42.0
2020-05-29,Kern,40.75
2020-05-29,Kings,83.0
2020-05-29,Madera,36.0
2020-05-29,San Joaquin,23.0
2020-05-29,Stanislaus,26.0
2020-05-29,Tulare,83.0
2020-05-30,Fresno,21.0
2020-05-30,Kern,19.0
2020-05-30,Kings,19.5
2020-05-30,Madera,16.0
2020-05-30,San Joaquin,11.5
2020-05-30,Stanislaus,13.0
2020-05-30,Tulare,24.0
2020-05-31,Fresno,17.333333333333332
2020-05-31,Kern,16.0
2020-05-31,Kings,28.333333333333332
2020-05-31,Madera,15.0
2020-05-31,San Joaquin,7.5
2020-05-31,Stanislaus,9.0
2020-05-31,Tulare,28.0
2020-06-01,Fresno,26.333333333333332
2020-06-01,Kern,22.75
2020-06-01,Kings,37.0
2020-06-01,Madera,28.0
2020-06-01,San Joaquin,14.5
2020-06-01,Stanislaus,14.0
2020-06-01,Tulare,48.0
2020-06-02,Fresno,40.333333333333336
2020-06-02,Kern,37.333333333333336
2020-06-02,Kings,46.333333333333336
2020-06-02,Madera,37.0
2020-06-02,Merced,26.0
2020-06-02,San Joaquin,19.666666666666668
2020-06-02,Stanislaus,21.5
2020-06-02,Tulare,54.0
2020-06-03,Fresno,41.75
2020-06-03,Kern,36.0
2020-06-03,Kings,61.0
2020-06-03,Madera,44.0
2020-06-03,San Joaquin,24.0
2020-06-03,Stanislaus,22.0
2020-06-03,Tulare,65.0
2020-06-04,Fresno,48.5
2020-06-04,Kern,32.25
2020-06-04,Kings,56.0
2020-06-04,Madera,72.0
2020-06-04,San Joaquin,26.5
2020-06-04,Stanislaus,22.0
2020-06-04,Tulare,59.0
2020-06-05,Fresno,51.5
2020-06-05,Kern,49.0
2020-06-05,Kings,74.0
2020-06-05,Madera,49.0
2020-06-05,San Joaquin,61.5
2020-06-05,Stanislaus,46.0
2020-06-05,Tulare,70.0
2020-06-06,Fresno,21.0
2020-06-06,Kern,36.25
2020-06-06,Kings,53.333333333333336
2020-06-06,Madera,21.0
2020-06-06,San Joaquin,17.0
2020-06-06,Stanislaus,23.0
2020-06-06,Tulare,46.0
2020-06-07,Fresno,17.5
2020-06-07,Kern,40.5
2020-06-07,Kings,42.666666666666664
2020-06-07,Madera,16.0
2020-06-07,San Joaquin,9.5
2020-06-07,Stanislaus,8.0
2020-06-07,Tulare,31.0
2020-06-08,Fresno,23.714285714285715
2020-06-08,Kern,19.0
2020-06-08,Kings,36.25
2020-06-08,Madera,26.0
2020-06-08,Merced,26.0
2020-06-08,San Joaquin,14.333333333333334
2020-06-08,Stanislaus,21.0
2020-06-08,Tulare,29.0
2020-06-09,Fresno,31.5
2020-06-09,Kern,14.666666666666666
2020-06-09,Kings,51.5
2020-06-09,Madera,29.0
2020-06-09,San Joaquin,14.5
2020-06-09,Stanislaus,18.0
2020-06-09,Tulare,46.0
2020-06-10,Fresno,37.5
2020-06-10,Kern,18.0
2020-06-10,Kings,51.666666666666664
2020-06-10,Madera,36.0
2020-06-10,San Joaquin,17.0
2020-06-10,Stanislaus,17.0
2020-06-10,Tulare,53.0
2020-06-11,Fresno,56.0
2020-06-11,Kern,31.5
2020-06-11,Kings,47.0
2020-06-11,Madera,42.0
2020-06-11,San Joaquin,19.5
2020-06-11,Stanislaus,20.0
2020-06-11,Tulare,53.0
2020-06-12,Fresno,34.0
2020-06-12,Kern,60.25
2020-06-12,Kings,87.33333333333333
2020-06-12,Madera,71.0
2020-06-12,San Joaquin,18.0
2020-06-12,Stanislaus,18.0
2020-06-12,Tulare,100.0
2020-06-13,Fresno,11.0
2020-06-13,Kern,27.5
2020-06-13,Kings,23.666666666666668
2020-06-13,Madera,12.0
2020-06-13,San Joaquin,7.0
2020-06-13,Stanislaus,8.0
2020-06-13,Tulare,25.0
2020-06-14,Fresno,12.571428571428571
2020-06-14,Kern,21.2
2020-06-14,Kings,18.25
2020-06-14,Madera,12.0
2020-06-14,Merced,12.0
2020-06-14,San Joaquin,6.333333333333333
2020-06-14,Stanislaus,7.0
2020-06-14,Tulare,21.0
2020-06-15,Fresno,24.25
2020-06-15,Kern,27.75
2020-06-15,Kings,33.333333333333336
2020-06-15,Madera,23.0
2020-06-15,San Joaquin,23.5
2020-06-15,Stanislaus,15.0
2020-06-15,Tulare,36.0
2020-06-16,Fresno,25.0
2020-06-16,Kern,30.75
2020-06-16,Kings,31.666666666666668
2020-06-16,Madera,25.0
2020-06-16,San Joaquin,13.0
2020-06-16,Stanislaus,15.0
2020-06-16,Tulare,32.0
2020-06-17,Fresno,35.5
2020-06-17,Kern,32.75
2020-06-17,Kings,46.333333333333336
2020-06-17,Madera,33.0
2020-06-17,San Joaquin,29.0
2020-06-17,Stanislaus,27.0
2020-06-17,Tulare,44.0
2020-06-18,Fresno,42.25
2020-06-18,Kern,34.5
2020-06-18,Kings,43.666666666666664
2020-06-18,Madera,70.0
2020-06-18,San Joaquin,21.5
2020-06-18,Stanislaus,25.0
2020-06-18,Tulare,54.0
2020-06-19,Fresno,44.25
2020-06-19,Kern,36.75
2020-06-19,Kings,47.0
2020-06-19,Madera,41.0
2020-06-19,San Joaquin,21.0
2020-06-19,Stanislaus,27.0
2020-06-19,Tulare,56.0
2020-06-20,Fresno,28.857142857142858
2020-06-20,Kern,42.42857142857143
2020-06-20,Kings,38.75
2020-06-20,Madera,26.0
2020-06-20,Merced,26.0
2020-06-20,San Joaquin,21.333333333333332
2020-06-20,Stanislaus,23.5
2020-06-20,Tulare,55.0
2020-06-21,Fresno,18.25
2020-06-21,Kern,28.0
2020-06-21,Kings,27.333333333333332
2020-06-21,Madera,19.0
2020-06-21,San Joaquin,10.5
2020-06-21,Stanislaus,12.0
2020-06-21,Tulare,33.0
2020-06-22,Fresno,31.25
2020-06-22,Kern,31.0
2020-06-22,Kings,37.333333333333336
2020-06-22,Madera,26.0
2020-06-22,San Joaquin,26.0
2020-06-22,Stanislaus,27.0
2020-06-22,Tulare,41.0
2020-06-23,Fresno,43.75
2020-06-23,Kern,34.75
2020-06-23,Kings,45.0
2020-06-23,Madera,33.0
2020-06-23,San Joaquin,23.5
2020-06-23,Stanislaus,24.0
2020-06-23,Tulare,56.0
2020-06-24,Fresno,38.75
2020-06-24,Kern,37.75
2020-06-24,Kings,45.5
2020-06-24,Madera,40.0
2020-06-24,San Joaquin,24.0
2020-06-24,Stanislaus,26.0
2020-06-24,Tulare,55.0
2020-06-25,Fresno,46.25
2020-06-25,Kern,44.75
2020-06-25,Kings,49.5
2020-06-25,Madera,40.0
2020-06-25,San Joaquin,29.5
2020-06-25,Stanislaus,28.0
2020-06-25,Tulare,52.0
2020-06-26,Fresno,49.57142857142857
2020-06-26,Kern,33.833333333333336
2020-06-26,Kings,45.5
2020-06-26,Madera,38.0
2020-06-26,Merced,35.0
2020-06-26,San Joaquin,28.0
2020-06-26,Stanislaus,32.5
2020-06-26,Tulare,43.0
2020-06-27,Fresno,42.25
2020-06-27,Kern,36.5
2020-06-27,Kings,43.333333333333336
2020-06-27,Madera,39.0
2020-06-27,San Joaquin,29.0
2020-06-27,Stanislaus,27.0
2020-06-27,Tulare,60.0
2020-06-28,Fresno,35.0
2020-06-28,Kern,48.5
2020-06-28,Kings,49.666666666666664
2020-06-28,Madera,46.0
2020-06-28,San Joaquin,26.5
2020-06-28,Stanislaus,28.0
2020-06-28,Tulare,43.0
2020-06-29,Fresno,41.0
2020-06-29,Kern,33.5
2020-06-29,Kings,47.0
2020-06-29,Madera,36.0
2020-06-29,San Joaquin,25.5
2020-06-29,Stanislaus,27.0
2020-06-29,Tulare,43.0
2020-06-30,Fresno,44.0
2020-06-30,Kern,38.25
2020-06-30,Kings,46.0
2020-06-30,Madera,29.0
2020-06-30,San Joaquin,21.0
2020-06-30,Stanislaus,20.0
2020-06-30,Tulare,46.0
2020-07-01,Fresno,43.25
2020-07-01,Kern,34.75
2020-07-01,Kings,44.333333333333336
2020-07-01,Madera,47.0
2020-07-01,San Joaquin,31.0
2020-07-01,Stanislaus,28.0
2020-07-01,Tulare,48.0
2020-07-02,Fresno,47.142857142857146
2020-07-02,Kern,27.714285714285715
2020-07-02,Kings,39.25
2020-07-02,Madera,39.0
2020-07-02,Merced,29.0
2020-07-02,San Joaquin,28.0
2020-07-02,Stanislaus,35.0
2020-07-02,Tulare,32.0
2020-07-03,Fresno,32.75
2020-07-03,Kern,29.5
2020-07-03,Kings,42.0
2020-07-03,Madera,34.0
2020-07-03,San Joaquin,23.0
2020-07-03,Stanislaus,25.0
2020-07-03,Tulare,43.0
2020-07-04,Fresno,34.25
2020-07-04,Kern,35.75
2020-07-04,Kings,39.5
2020-07-04,Madera,41.0
2020-07-04,San Joaquin,26.5
2020-07-04,Stanislaus,34.0
2020-07-04,Tulare,62.0
2020-07-05,Fresno,25.0
2020-07-05,Kern,33.25
2020-07-05,Kings,42.0
2020-07-05,Madera,36.0
2020-07-05,San Joaquin,16.0
2020-07-05,Stanislaus,22.0
2020-07-05,Tulare,52.0
2020-07-06,Fresno,41.75
2020-07-06,Kern,34.25
2020-07-06,Kings,74.66666666666667
2020-07-06,Madera,51.0
2020-07-06,San Joaquin,31.0
2020-07-06,Stanislaus,27.0
2020-07-06,Tulare,58.0
2020-07-07,Fresno,36.5
2020-07-07,Kern,31.5
2020-07-07,Kings,42.333333333333336
2020-07-07,Madera,33.0
2020-07-07,San Joaquin,24.0
2020-07-07,Stanislaus,21.0
2020-07-07,Tulare,46.0
2020-07-08,Fresno,36.285714285714285
2020-07-08,Kern,39.833333333333336
2020-07-08,Kings,45.333333333333336
2020-07-08,Madera,39.0
2020-07-08,Merced,33.0
2020-07-08,San Joaquin,25.666666666666668
2020-07-08,Stanislaus,29.5
2020-07-09,Fresno,42.25
2020-07-09,Kern,34.75
2020-07-09,Kings,48.0
2020-07-09,Madera,33.0
2020-07-09,San Joaquin,25.0
2020-07-09,Stanislaus,24.0
2020-07-10,Fresno,37.0
2020-07-10,Kern,33.75
2020-07-10,Kings,53.5
2020-07-10,Madera,32.0
2020-07-10,San Joaquin,20.5
2020-07-10,Stanislaus,20.0
2020-07-11,Fresno,32.25
2020-07-11,Kern,33.25
2020-07-11,Kings,41.5
2020-07-11,Madera,76.0
2020-07-11,San Joaquin,19.0
2020-07-11,Stanislaus,15.0
2020-07-11,Tulare,51.0
2020-07-12,Fresno,25.5
2020-07-12,Kern,27.0
2020-07-12,Kings,39.0
2020-07-12,Madera,27.0
2020-07-12,San Joaquin,16.0
2020-07-12,Stanislaus,13.0
2020-07-12,Tulare,42.0
2020-07-13,Fresno,40.25
2020-07-13,Kern,34.25
2020-07-13,Kings,45.5
2020-07-13,Madera,30.0
2020-07-13,San Joaquin,31.0
2020-07-13,Stanislaus,37.0
2020-07-14,Fresno,42.285714285714285
2020-07-14,Kern,28.166666666666668
2020-07-14,Kings,49.333333333333336
2020-07-14,Madera,37.0
2020-07-14,Merced,30.0
2020-07-14,San Joaquin,29.0
2020-07-14,Stanislaus,35.5
2020-07-15,Fresno,47.0
2020-07-15,Kern,32.0
2020-07-15,Kings,57.333333333333336
2020-07-15,Madera,43.0
2020-07-15,San Joaquin,27.0
2020-07-15,Stanislaus,30.0
2020-07-16,Fresno,46.75
2020-07-16,Kern,37.5
2020-07-16,Kings,53.0
2020-07-16,Madera,41.0
2020-07-16,San Joaquin,25.5
2020-07-16,Stanislaus,25.0
2020-07-17,Fresno,44.75
2020-07-17,Kern,37.0
2020-07-17,Kings,56.0
2020-07-17,Madera,38.0
2020-07-17,San Joaquin,26.0
2020-07-17,Stanislaus,25.0
2020-07-17,Tulare,53.0
2020-07-18,Fresno,35.0
2020-07-18,Kern,34.5
2020-07-18,Kings,46.0
2020-07-18,Madera,34.0
2020-07-18,San Joaquin,20.5
2020-07-18,Stanislaus,20.0
2020-07-18,Tulare,47.0
2020-07-19,Fresno,29.0
2020-07-19,Kern,30.75
2020-07-19,Kings,42.0
2020-07-19,Madera,28.0
2020-07-19,San Joaquin,19.5
2020-07-19,Stanislaus,21.0
2020-07-19,Tulare,43.0
2020-07-20,Fresno,38.285714285714285
2020-07-20,Kern,37.166666666666664
2020-07-20,Kings,46.75
2020-07-20,Madera,34.0
2020-07-20,Merced,32.0
2020-07-20,San Joaquin,21.666666666666668
2020-07-20,Stanislaus,25.5
2020-07-20,Tulare,46.0
2020-07-21,Fresno,43.0
2020-07-21,Kern,37.25
2020-07-21,Kings,53.666666666666664
2020-07-21,Madera,36.0
2020-07-21,San Joaquin,21.5
2020-07-21,Stanislaus,24.0
2020-07-21,Tulare,47.0
2020-07-22,Fresno,43.75
2020-07-22,Kern,33.5
2020-07-22,Kings,45.333333333333336
2020-07-22,Madera,33.0
2020-07-22,San Joaquin,19.5
2020-07-22,Stanislaus,21.0
2020-07-22,Tulare,50.0
2020-07-23,Fresno,41.5
2020-07-23,Kern,27.0
2020-07-23,Kings,41.333333333333336
2020-07-23,Madera,30.0
2020-07-23,San Joaquin,18.0
2020-07-23,Stanislaus,22.0
2020-07-23,Tulare,46.0
2020-07-24,Fresno,47.0
2020-07-24,Kern,30.75
2020-07-24,Kings,44.0
2020-07-24,Madera,32.0
2020-07-24,San Joaquin,25.0
2020-07-24,Stanislaus,25.0
2020-07-24,Tulare,50.0
2020-07-25,Fresno,34.0
2020-07-25,Kern,32.5
2020-07-25,Kings,47.666666666666664
2020-07-25,Madera,31.0
2020-07-25,San Joaquin,24.5
2020-07-25,Stanislaus,23.0
2020-07-25,Tulare,42.0
2020-07-26,Fresno,31.0
2020-07-26,Kern,26.857142857142858
2020-07-26,Kings,39.0
2020-07-26,Madera,28.0
2020-07-26,Merced,23.0
2020-07-26,San Joaquin,19.333333333333332
2020-07-26,Stanislaus,23.5
2020-07-26,Tulare,39.0
2020-07-27,Fresno,49.0
2020-07-27,Kern,31.5
2020-07-27,Kings,53.666666666666664
2020-07-27,Madera,37.0
2020-07-27,San Joaquin,27.5
2020-07-27,Stanislaus,28.0
2020-07-27,Tulare,55.0
2020-07-28,Fresno,49.0
2020-07-28,Kern,32.5
2020-07-28,Kings,56.666666666666664
2020-07-28,Madera,43.0
2020-07-28,San Joaquin,26.5
2020-07-28,Stanislaus,26.0
2020-07-28,Tulare,57.0
2020-07-29,Fresno,46.25
2020-07-29,Kern,34.25
2020-07-29,Kings,53.666666666666664
2020-07-29,Madera,35.0
2020-07-29,San Joaquin,29.0
2020-07-29,Stanislaus,26.0
2020-07-29,Tulare,57.0
2020-07-30,Fresno,60.5
2020-07-30,Kern,33.75
2020-07-30,Kings,62.0
2020-07-30,Madera,40.0
2020-07-30,San Joaquin,29.5
2020-07-30,Stanislaus,25.0
2020-07-30,Tulare,56.0
2020-07-31,Fresno,57.25
2020-07-31,Kern,38.25
2020-07-31,Kings,64.0
2020-07-31,Madera,44.0
2020-07-31,San Joaquin,26.0
2020-07-31,Stanislaus,26.0
2020-07-31,Tulare,61.0
2020-08-01,Fresno,28.857142857142858
2020-08-01,Kern,40.5
2020-08-01,Kings,44.5
2020-08-01,Madera,28.0
2020-08-01,Merced,25.0
2020-08-01,San Joaquin,24.333333333333332
2020-08-01,Stanislaus,21.0
2020-08-01,Tulare,46.0
2020-08-02,Fresno,19.0
2020-08-02,Kern,47.5
2020-08-02,Kings,34.333333333333336
2020-08-02,Madera,22.0
2020-08-02,San Joaquin,14.5
2020-08-02,Stanislaus,12.0
2020-08-02,Tulare,36.0
2020-08-03,Fresno,38.25
2020-08-03,Kern,32.25
2020-08-03,Kings,49.0
2020-08-03,Madera,36.0
2020-08-03,San Joaquin,28.5
2020-08-03,Stanislaus,22.0
2020-08-03,Tulare,53.0
2020-08-04,Fresno,37.5
2020-08-04,Kern,33.25
2020-08-04,Kings,48.666666666666664
2020-08-04,Madera,32.0
2020-08-04,San Joaquin,30.0
2020-08-04,Stanislaus,18.0
2020-08-04,Tulare,41.0
2020-08-05,Fresno,49.5
2020-08-05,Kern,33.75
2020-08-05,Kings,53.0
2020-08-05,Madera,39.0
2020-08-05,San Joaquin,42.0
2020-08-05,Stanislaus,28.0
2020-08-05,Tulare,54.0
2020-08-06,Fresno,34.75
2020-08-06,Kern,39.0
2020-08-06,Kings,43.333333333333336
2020-08-06,Madera,31.0
2020-08-06,San Joaquin,18.0
2020-08-06,Stanislaus,18.0
2020-08-06,Tulare,48.0
2020-08-07,Fresno,37.142857142857146
2020-08-07,Kern,43.285714285714285
2020-08-07,Kings,45.25
2020-08-07,Madera,41.0
2020-08-07,Merced,27.0
2020-08-07,San Joaquin,23.666666666666668
2020-08-07,Stanislaus,23.5
2020-08-07,Tulare,50.0
2020-08-08,Fresno,36.5
2020-08-08,Kern,37.0
2020-08-08,Kings,55.666666666666664
2020-08-08,Madera,35.0
2020-08-08,San Joaquin,25.5
2020-08-08,Stanislaus,22.0
2020-08-08,Tulare,53.0
2020-08-09,Fresno,31.25
2020-08-09,Kern,31.25
2020-08-09,Kings,44.666666666666664
2020-08-09,Madera,34.0
2020-08-09,San Joaquin,21.5
2020-08-09,Stanislaus,19.0
2020-08-09,Tulare,47.0
2020-08-10,Fresno,52.75
2020-08-10,Kern,37.25
2020-08-10,Kings,63.333333333333336
2020-08-10,Madera,50.0
2020-08-10,San Joaquin,33.5
2020-08-10,Stanislaus,30.0
2020-08-10,Tulare,68.0
2020-08-11,Fresno,45.25
2020-08-11,Kern,39.25
2020-08-11,Kings,67.0
2020-08-11,Madera,52.0
2020-08-11,San Joaquin,36.0
2020-08-11,Stanislaus,26.0
2020-08-11,Tulare,63.0
2020-08-12,Fresno,52.75
2020-08-12,Kern,36.5
2020-08-12,Kings,69.66666666666667
2020-08-12,Madera,62.0
2020-08-12,San Joaquin,31.5
2020-08-12,Stanislaus,27.0
2020-08-12,Tulare,64.0
2020-08-13,Fresno,87.57142857142857
2020-08-13,Kern,48.8
2020-08-13,Kings,96.0
2020-08-13,Madera,97.0
2020-08-13,Merced,57.0
2020-08-13,San Joaquin,34.0
2020-08-13,Stanislaus,50.0
2020-08-13,Tulare,93.0
2020-08-14,Fresno,76.0
2020-08-14,Kern,47.75
2020-08-14,Kings,102.0
2020-08-14,Madera,81.0
2020-08-14,San Joaquin,39.5
2020-08-14,Stanislaus,29.0
2020-08-14,Tulare,79.0
2020-08-15,Fresno,65.5
2020-08-15,Kern,52.0
2020-08-15,Kings,98.66666666666667
2020-08-15,Madera,82.0
2020-08-15,San Joaquin,29.5
2020-08-15,Stanislaus,32.0
2020-08-15,Tulare,80.0
2020-08-16,Fresno,63.75
2020-08-16,Kern,39.25
2020-08-16,Kings,81.66666666666667
2020-08-16,Madera,74.0
2020-08-16,San Joaquin,36.0
2020-08-16,Stanislaus,33.0
2020-08-16,Tulare,71.0
2020-08-17,Fresno,78.25
2020-08-17,Kern,47.0
2020-08-17,Kings,87.0
2020-08-17,Madera,85.0
2020-08-17,San Joaquin,39.5
2020-08-17,Stanislaus,47.0
2020-08-17,Tulare,83.0
2020-08-18,Fresno,82.75
2020-08-18,Kern,53.0
2020-08-18,Kings,100.66666666666667
2020-08-18,Madera,92.0
2020-08-18,San Joaquin,35.0
2020-08-18,Stanislaus,40.0
2020-08-18,Tulare,92.0
2020-08-19,Fresno,102.75
2020-08-19,Kern,89.0
2020-08-19,Kings,146.5
2020-08-19,Madera,127.0
2020-08-19,Merced,90.0
2020-08-19,San Joaquin,49.0
2020-08-19,Stanislaus,68.0
2020-08-19,Tulare,138.0
2020-08-20,Fresno,148.25
2020-08-20,Kern,100.5
2020-08-20,Kings,193.33333333333334
2020-08-20,Madera,159.0
2020-08-20,San Joaquin,104.0
2020-08-20,Stanislaus,137.0
2020-08-20,Tulare,161.0
2020-08-21,Fresno,208.75
2020-08-21,Kern,114.25
2020-08-21,Kings,238.33333333333334
2020-08-21,Madera,200.0
2020-08-21,San Joaquin,101.0
2020-08-21,Stanislaus,128.0
2020-08-21,Tulare,229.0
2020-08-22,Fresno,217.75
2020-08-22,Kern,127.25
2020-08-22,Kings,230.33333333333334
2020-08-22,Madera,234.0
2020-08-22,San Joaquin,80.66666666666667
2020-08-22,Stanislaus,105.0
2020-08-22,Tulare,211.0
2020-08-23,Fresno,148.75
2020-08-23,Kern,113.5
2020-08-23,Kings,171.0
2020-08-23,Madera,172.0
2020-08-23,San Joaquin,97.33333333333333
2020-08-23,Stanislaus,86.0
2020-08-23,Tulare,166.0
2020-08-24,Fresno,157.8
